0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,552.596,552.596,551.408,550.869,551.408,551.966,552.109,553.224,553.44,496.978,496.978,559.4,560.029,709.462,710.106,710.106,710.106,668.652,581.414,580.27,579.505,579.505,579.505,578.152,575.668,0,0,0,0,0,0,0,0,0,0,0,0,0,557.368,559.4,541.951,513.941,513.941,583.903,585.147,571.682,571.682,571.682,569.118,569.118,0,0,0,0,0,0,0,513.3,513.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.46,572.46,574.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.314,592.994,592.405,592.994,592.945,593.133,593.288,594.386,594.386,594.386,0,0,0,0,0,0,0,0,614.164,613.671,614.164,613.671,0,616.033,616.033,614.218,614.218,617.134,617.49,615.761,615.18,613.176,613.176,613.176,661.418,661.265,552.215,552.215,661.418,646.442,646.442,646.442,664.274,648.256,662.715,662.715,662.715,653.494,653.494,680.556,680.556,670.775,648.718,648.718,648.718,671.672,671.672,689.067,694.777,0,0,718.396,719.07,718.17,715.55,713.29,712.491,712.114,711.835,711.835,711.888,712.414,713.915,713.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.55,626.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.034,680.937,680.937,680.937,681.807,682.133,0,0,0,
0,0,551.236,555.153,555.697,553.861,551.408,552.81,553.19,553.224,553.785,553.785,553.681,559.4,560.029,566.406,709.462,710.106,710.106,710.106,710.106,581.414,581.349,580.004,579.668,580.004,689.31,689.31,0,550.342,0,550.166,550.474,0,0,0,0,0,0,0,557.368,559.4,559.698,560.061,560.558,564.698,585.147,585.147,578.004,578.004,571.682,0,0,0,0,0,0,0,0,0,0,513.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.478,0,0,518.805,0,0,0,0,0,0,0,0,0,555.081,0,0,0,0,0,578.764,581.166,0,0,0,0,585.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.454,593.743,593.454,593.403,592.42,0,0,0,597.053,0,0,598.034,0,0,0,0,0,0,636.833,0,0,0,0,0,0,0,592.314,592.314,592.994,592.405,592.994,592.945,593.133,593.288,594.386,634.119,0,0,0,0,0,0,0,0,0,0,614.494,0,616.033,0,616.783,633.874,616.783,617.49,617.49,674.284,616.209,616.209,615.182,651.503,660.546,661.418,661.265,661.418,661.418,661.418,0,0,0,672.861,685.978,672.861,680.449,678.705,680.449,678.705,680.556,680.556,675.059,675.059,671.672,676.518,671.672,689.067,694.777,714.826,718.396,0,718.396,719.07,718.17,715.55,713.29,712.491,712.114,712.491,712.414,714.047,714.047,0,714.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.74,628.74,0,0,0,625.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.368,0,687.296,0,686.875,0,0,0,681.807,681.807,680.937,681.807,682.111,682.133,682.133,0,0,
0,0,553.861,555.153,555.391,553.861,552.525,552.525,552.81,553.19,553.785,554.55,553.785,501.83,559.4,562.064,567.133,709.462,710.106,709.462,678.285,581.414,580.27,579.829,579.668,580.004,580.004,0,0,0,0,0,550.02,0,552.22,0,0,0,586.436,0,0,0,559.194,560.249,561.331,561.811,578.004,578.004,578.004,578.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.975,0,468.869,503.877,0,0,0,0,0,0,0,0,0,529.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.271,0,0,0,0,0,579.453,0,0,581.539,0,0,584.113,585.952,586.535,0,0,0,0,0,0,0,617.518,0,0,0,0,0,593.454,593.454,593.454,593.403,593.403,593.335,0,593.719,0,596.461,595.6,595.6,0,0,0,615.758,0,593.151,0,651.365,0,583.496,0,591.274,591.274,591.274,592.187,592.248,592.248,592.312,592.366,592.359,592.156,592.083,592.392,592.404,0,0,0,0,0,0,0,0,0,0,613.671,614.164,615.459,616.033,616.033,616.033,615.459,615.459,615.182,617.49,615.182,616.209,615.182,656.574,657.811,661.265,660.546,661.418,0,0,0,0,0,0,0,0,680.449,675.629,680.449,668.352,670.775,670.775,670.775,675.732,671.672,648.718,0,639.566,0,0,0,718.396,718.396,683.064,679.89,683.064,706.91,709.104,709.523,710.792,711.835,714.047,0,714.345,0,0,713.948,0,0,0,0,0,0,0,0,0,739.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.23,673.457,654.923,0,686.368,686.368,0,0,687.038,687.038,682.882,681.807,680.937,680.637,680.937,682.111,699.86,699.86,0,0,
0,0,551.282,553.861,554.703,551.705,445.223,551.361,552.53,553.19,554.55,555.181,555.181,556.888,559.456,564.721,567.133,568.654,689.911,678.285,679.738,581.414,579.829,579.648,579.648,581.044,581.328,581.044,0,0,0,0,0,0,0,560.637,0,0,0,0,0,560.47,560.249,0,561.331,562.094,562.094,569.376,569.376,0,0,0,0,0,0,0,0,0,0,493.045,0,0,0,0,0,0,0,0,0,-3634.8,0,0,0,0,0,0,503.877,0,0,0,0,0,505.44,506.245,0,0,0,529.117,0,0,0,0,0,0,522.166,0,0,0,0,567.651,0,0,0,0,554.463,0,0,0,0,0,0,0,0,0,0,0,587.242,587.82,587.82,585.773,0,0,619.324,0,0,0,553.524,0,0,0,593.513,593.513,593.513,593.335,593.335,592.42,0,594.8,0,595.6,0,0,0,0,593.831,0,655.107,0,0,0,0,584.953,0,584.953,591.274,591.274,591.367,592.187,592.187,592.19,592.264,592.156,592.059,592.003,592.033,592.3,592.3,0,0,0,0,0,0,0,0,592.972,593.196,0,615.459,615.459,616.033,616.033,615.459,615.459,614.108,616.209,615.182,622.936,615.182,657.811,657.811,660.546,0,0,693.434,0,0,0,0,0,0,0,680.449,680.449,680.449,676.805,675.732,675.059,675.059,675.732,0,639.566,639.566,638.836,638.836,639.566,638.836,661.819,661.819,675.874,678.613,679.408,679.408,683.064,706.91,707.023,0,0,0,0,577.272,0,714.814,0,0,699.225,0,699.488,0,0,0,0,0,0,0,0,0,0,623.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.457,0,0,0,679.843,0,0,685.76,675.181,675.181,675.181,677.475,680.937,680.937,699.86,677.885,0,0,
0,0,551.282,552.633,554.703,552.282,445.494,445.494,552.149,553.02,555.181,559.314,559.314,559.314,560.213,564.721,567.133,569.099,668.652,678.285,694.049,678.285,580.737,579.829,579.861,581.044,581.044,580.266,581.328,0,0,549.122,0,0,0,574.537,574.828,574.828,575.504,561.278,561.278,560.558,561.278,560.558,0,561.811,562.094,562.094,0,0,0,0,0,0,0,0,0,0,492.363,492.363,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.774,0,502.712,503.697,0,0,506.245,0,0,0,527.787,0,510.366,0,0,0,533.217,0,0,0,0,0,0,0,0,0,529.628,530.573,0,554.463,555.054,0,0,0,0,0,0,0,0,0,0,0,587.82,585.773,585.773,0,0,0,0,0,0,0,0,0,0,593.447,0,0,593.335,592.42,593.403,0,0,593.113,595.6,0,596.041,0,0,0,0,0,0,0,0,583.496,584.953,584.953,588.124,589.912,591.045,591.367,591.952,592.156,592.156,592.083,591.868,591.796,591.796,591.937,592.3,592.404,593.647,0,0,0,0,0,0,592.972,593.196,610.147,615.459,615.459,615.459,615.459,614.958,615.459,613.621,622.936,615.18,0,0,614.329,657.811,657.811,0,0,0,0,0,0,0,0,0,0,0,0,680.449,677.802,676.805,675.764,675.732,675.764,675.732,675.813,638.836,638.836,638.836,638.836,638.836,635.157,635.157,635.157,675.874,678.613,678.613,678.613,678.613,676.806,0,0,0,0,0,0,0,0,0,698.672,0,699.657,0,0,0,687.576,740.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.623,0,654.53,0,0,675.089,675.089,670.823,675.181,677.475,680.637,0,699.86,677.885,0,0,
0,0,534.565,551.611,552.282,552.282,543.541,446.123,554.106,559.614,559.614,559.614,559.803,559.908,562.197,568.544,568.544,569.099,624.312,689.911,694.049,598.513,581.373,581.044,581.044,581.044,581.328,581.044,581.328,581.868,0,574.082,0,556.201,556.201,560.637,560.637,560.637,561.278,560.637,561.278,560.558,561.278,560.558,0,0,0,567.209,0,0,0,0,0,0,0,0,490.731,491.697,491.956,492.363,492.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.774,0,0,0,524.116,0,0,0,0,510.544,510.366,510.366,511.179,513.612,513.612,513.633,514.83,0,0,0,0,0,0,0,0,0,530.573,551.549,0,0,556.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.317,0,0,0,0,0,592.598,0,0,592.408,592.42,0,0,593.113,595.717,595.765,0,0,591.524,0,0,0,0,573.939,0,575.755,583.496,584.953,588.124,588.688,589.237,589.968,589.968,590.439,590.778,590.778,590.778,591.275,591.52,591.903,591.937,592.3,0,0,0,0,0,0,592.477,593.196,0,615.459,0,615.459,615.459,615.459,615.459,619.004,613.621,622.936,0,0,583.102,613.275,614.058,0,0,0,0,0,682.064,0,696.787,0,0,0,0,715.665,716.289,680.449,676.805,675.887,675.764,675.764,675.764,675.813,638.836,637.98,638.836,0,0,0,635.098,635.034,635.098,675.874,677.98,676.806,677.98,0,0,719.367,0,658.564,658.564,0,0,0,0,0,673.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.181,675.181,675.181,0,677.475,677.885,0,0,0,0,
0,0,532.401,546.055,551.611,553.385,553.385,558.802,559.614,559.614,559.656,559.926,559.908,559.926,562.197,568.544,568.544,570.442,624.312,704.015,694.049,598.442,581.475,581.348,581.373,581.478,581.827,581.827,581.868,582.826,582.826,574.082,572.483,556.201,556.201,559.824,559.824,559.824,560.074,560.392,560.98,560.558,0,0,514.465,0,0,0,0,0,0,0,0,0,0,0,0,0,492.169,492.363,492.417,0,0,0,0,498.982,498.94,0,0,0,0,0,0,0,0,0,0,0,503.842,0,0,0,0,0,0,509.297,510.544,510.366,510.834,511.179,511.792,513.318,513.633,514.234,514.83,0,0,0,0,0,0,0,0,0,0,0,532.369,0,0,0,0,0,0,0,0,0,0,0,0,583.267,610.238,0,0,0,592.416,639.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.765,0,0,0,0,0,0,0,0,0,0,0,575.118,575.591,588.121,588.688,589.41,589.912,589.968,590.008,590.439,590.043,590.638,590.778,590.803,590.803,590.961,591.937,601.949,602.723,0,0,0,591.617,592.452,593.196,662.481,0,615.459,615.459,615.459,619.004,619.195,627.036,627.036,627.036,0,0,0,0,0,0,0,0,0,680.094,0,0,697.115,695.312,665.93,0,715.665,0,0,716.289,676.805,675.995,675.764,675.764,675.764,0,638.836,0,0,698.637,0,0,0,0,640.608,0,676.032,0,0,0,0,0,658.564,658.564,658.564,0,0,0,676.069,0,0,0,0,0,0,618.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.095,0,707.121,0,677.387,0,675.089,0,0,0,0,676.283,0,0,
0,0,529.878,534.565,545.508,551.587,553.385,558.802,558.894,559.407,559.614,559.656,559.684,559.803,560.911,568.544,624.312,625.735,625.735,625.266,624.312,598.374,581.475,581.353,581.475,581.721,581.827,581.868,582.306,583.515,583.515,583.472,572.483,558.895,558.895,559.225,559.773,559.824,560.145,560.342,560.397,560.47,0,0,0,0,0,0,0,0,0,0,488.679,0,0,0,0,0,492.169,492.363,492.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.297,510.544,510.544,510.834,511.243,511.792,512.842,513.612,514.234,514.83,515.295,516.034,0,0,0,0,0,0,0,0,570.421,0,0,0,571.8,0,0,0,0,0,0,0,0,0,0,0,0,0,589.107,0,0,568.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.976,0,0,0,0,659.934,0,575.118,575.118,575.28,575.591,0,589.237,589.41,0,0,590.778,590.778,590.778,590.638,590.638,590.387,590.507,601.949,601.949,0,0,604.077,0,0,0,0,0,0,0,615.459,619.004,619.195,622.936,630.603,630.603,631.19,0,0,0,0,0,0,0,718.383,717.866,0,0,0,0,0,665.93,0,0,663.446,0,0,0,0,0,674.989,0,0,0,0,0,0,0,0,631.877,631.877,639.996,0,0,0,0,0,0,0,656.362,0,0,0,0,0,0,0,0,0,0,0,0,667.351,667.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.425,0,0,0,0,0,0,709.587,709.587,676.283,0,0,
